contentid,contenttypeid,title,addr1,addr2,areacode,sigungucode,mapx,mapy,cat1,cat2,cat3,tel,firstimage,createdtime,modifiedtime,zipcode,lDongRegnCd,lDongSignguCd,lclsSystm1,lclsSystm2,lclsSystm3,firstimage2,cpyrhtDivCd,mlevel
2613988,32,팝콘 호스텔 해운대점,부산광역시 해운대구 해운대해변로 321,(중동)11층,6,16,129.1653073710,35.1625407241,B02,B0201,B02011100,,,20190802190541,20251023143000,48096,26,350,AC,AC06,AC060200,,,
3370514,15,페스티벌 시월,부산광역시 해운대구 APEC로 55 (우동),벡스코 등 부산광역시 전역,6,16,129.1355209016,35.1687450332,A02,A0207,A02070200,051-711-0054,http://tong.visitkorea.or.kr/cms/resource/68/3533968_image2_1.jpg,20240920150004,20250910105730,48060,26,350,EV,EV01,EV010200,http://tong.visitkorea.or.kr/cms/resource/68/3533968_image3_1.jpg,Type3,6
2731553,32,펠릭스바이STX,부산광역시 해운대구 해운대로 620 해운대 라뮤에뜨,,6,16,129.1584801742,35.1630016570,B02,B0201,B02011300,,http://tong.visitkorea.or.kr/cms/resource/69/2816269_image2_1.jpg,20210805224346,20250121160455,48094,26,350,AC,AC02,AC020200,http://tong.visitkorea.or.kr/cms/resource/69/2816269_image2_1.jpg,Type3,6
128055,12,평화공원,부산광역시 남구 신선로447번길 10,,6,4,129.0995779953,35.1253214518,A02,A0202,A02020700,,http://tong.visitkorea.or.kr/cms/resource/63/3370163_image2_1.jpg,20040302090000,20250305145508,48529,26,290,VE,VE03,VE030100,http://tong.visitkorea.or.kr/cms/resource/63/3370163_image3_1.jpg,Type1,6
2756678,39,포레스트3002,부산광역시 강서구 낙동남로682번길 262 (녹산동),,6,1,128.8935322897,35.1159575984,A05,A0502,A05020900,,http://tong.visitkorea.or.kr/cms/resource/96/2756896_image2_1.jpg,20211013235120,20251104171929,46736,26,440,FD,FD05,FD050100,http://tong.visitkorea.or.kr/cms/resource/96/2756896_image3_1.jpg,Type3,6
2844748,39,포에버얌 부산기장점,부산광역시 기장군 일광읍 문오성길 43,,6,3,129.2583070724,35.2827845407,A05,A0502,A05020700,,http://tong.visitkorea.or.kr/cms/resource/40/2844740_image2_1.jpg,20220829101528,20250828132443,46041,26,710,FD,FD02,FD020400,http://tong.visitkorea.or.kr/cms/resource/40/2844740_image3_1.jpg,Type3,6
2869249,39,푸디1354,부산광역시 강서구 가락대로 1354 (봉림동),,6,1,128.9029434656,35.1856110779,A05,A0502,A05020100,,http://tong.visitkorea.or.kr/cms/resource/06/2869206_image2_1.jpg,20221018144733,20250623133925,46708,26,440,FD,FD01,FD010100,http://tong.visitkorea.or.kr/cms/resource/06/2869206_image3_1.jpg,Type3,6
2616371,39,풍년오리박사,부산광역시 금정구 청룡로 40 (청룡동),,6,2,129.0882165219,35.2756710635,A05,A0502,A05020100,,http://tong.visitkorea.or.kr/cms/resource/16/2616416_image2_1.jpg,20190823233430,20250526105305,46201,26,410,FD,FD01,FD010100,http://tong.visitkorea.or.kr/cms/resource/16/2616416_image2_1.jpg,Type3,6
2832642,39,풍원장시골밥상집,부산광역시 기장군 기장읍 기장해안로 250,,6,3,129.2232402619,35.1974490024,A05,A0502,A05020100,,http://tong.visitkorea.or.kr/cms/resource/39/2832639_image2_1.jpg,20220804151957,20250527172035,46083,26,710,FD,FD01,FD010100,http://tong.visitkorea.or.kr/cms/resource/39/2832639_image3_1.jpg,Type3,6
2891887,39,프루터리포레스트,부산광역시 해운대구 달맞이길 491,,6,16,129.1928600605,35.1796365432,A05,A0502,A05020900,,http://tong.visitkorea.or.kr/cms/resource/83/2891883_image2_1.jpg,20221031162311,20251024152407,48068,26,350,FD,FD05,FD050100,http://tong.visitkorea.or.kr/cms/resource/83/2891883_image3_1.jpg,Type3,6
2999905,12,플루니티,부산광역시 영도구 번영길 8,,6,14,129.0452947259,35.0923685831,A02,A0203,A02030400,,,20230822180038,20250109092450,49059,26,200,EX,EX07,EX070200,,,6
2832649,39,피크스퀘어,부산광역시 기장군 기장해안로 864,,6,3,129.2439402696,35.2325510123,A05,A0502,A05020900,,http://tong.visitkorea.or.kr/cms/resource/46/2832646_image2_1.jpg,20220804152913,20250527172713,46078,26,710,FD,FD05,FD050100,http://tong.visitkorea.or.kr/cms/resource/46/2832646_image3_1.jpg,Type3,6
2875819,39,하가원 해운대점,부산광역시 해운대구 좌동로91번길 28 (좌동),,6,16,129.1742979566,35.1734396708,A05,A0502,A05020100,,http://tong.visitkorea.or.kr/cms/resource/17/2875817_image2_1.JPG,20221026130040,20250704092015,48079,26,350,FD,FD01,FD010100,http://tong.visitkorea.or.kr/cms/resource/17/2875817_image3_1.JPG,Type3,6
2785276,39,하기연진주냉면,부산광역시 사하구 괴정로 34 (하단동),,6,10,128.9678872863,35.1027993255,A05,A0502,A05020100,,http://tong.visitkorea.or.kr/cms/resource/01/2798101_image2_1.JPG,20211202223942,20250828093920,49413,26,380,FD,FD01,FD010100,http://tong.visitkorea.or.kr/cms/resource/01/2798101_image3_1.JPG,Type3,6
2787137,39,하녹,부산광역시 기장군 기장읍 내리길 146-5,,6,3,129.1996889809,35.2174185508,A05,A0502,A05020900,,http://tong.visitkorea.or.kr/cms/resource/79/2791979_image2_1.jpg,20211207184100,20250828101959,46076,26,710,FD,FD05,FD050100,http://tong.visitkorea.or.kr/cms/resource/79/2791979_image3_1.jpg,Type3,6
2852277,39,하늘아래 첫 집,부산광역시 기장군 정관읍 병산2로 54-23,,6,3,129.1938108439,35.3492314413,A05,A0502,A05020100,,http://tong.visitkorea.or.kr/cms/resource/69/2852269_image2_1.jpg,20220908160002,20250828170308,46003,26,710,FD,FD01,FD010100,http://tong.visitkorea.or.kr/cms/resource/69/2852269_image3_1.jpg,Type3,6
2848930,39,하바나,부산광역시 기장군 일광읍 일광로 792,,6,3,129.2610810343,35.3114897076,A05,A0502,A05020900,,http://tong.visitkorea.or.kr/cms/resource/93/2848793_image2_1.jpg,20220905112244,20250610111925,46039,26,710,FD,FD05,FD050100,http://tong.visitkorea.or.kr/cms/resource/93/2848793_image3_1.jpg,Type3,6
2804372,32,하운드호텔 부산역점,부산광역시 동구 중앙대로236번길 9 하운드호텔,(초량동),6,5,129.0427025928,35.1177518053,B02,B0201,B02010100,,http://tong.visitkorea.or.kr/cms/resource/82/2804082_image2_1.jpg,20221231002325,20250122113640,48732,26,170,AC,AC01,AC010100,http://tong.visitkorea.or.kr/cms/resource/82/2804082_image3_1.jpg,Type3,6
2858955,39,하진이네,부산광역시 해운대구 청사포로 151 (중동),,6,16,129.1940076674,35.1620496446,A05,A0502,A05020100,,http://tong.visitkorea.or.kr/cms/resource/44/2858944_image2_1.jpg,20220923142703,20250829152055,48116,26,350,FD,FD01,FD010100,http://tong.visitkorea.or.kr/cms/resource/44/2858944_image3_1.jpg,Type3,6
2775565,12,학리항(학리방파제),부산광역시 기장군 일광면 학리 251-13,,6,3,129.2477530679,35.2599730111,A01,A0101,A01011400,,http://tong.visitkorea.or.kr/cms/resource/27/3334627_image2_1.jpg,20211118004931,20250305103704,46045,26,710,NA,NA02,NA020700,http://tong.visitkorea.or.kr/cms/resource/27/3334627_image3_1.jpg,Type3,6
2550799,14,한국기독교선교박물관,부산광역시 동래구 충렬대로202번가길 24 (수안동),,6,6,129.0828690343,35.2012570842,A02,A0206,A02060100,,http://tong.visitkorea.or.kr/cms/resource/81/3081181_image2_1.JPG,20180614233446,20250418101247,47817,26,260,VE,VE07,VE070100,http://tong.visitkorea.or.kr/cms/resource/81/3081181_image3_1.JPG,Type3,6
2788392,14,한국신발관,부산광역시 부산진구 백양대로 227,(개금동),6,7,129.0258252014,35.1573442832,A02,A0206,A02060300,,http://tong.visitkorea.or.kr/cms/resource/31/3587431_image2_1.jpg,20211208021954,20251222180218,47259,26,230,VE,VE07,VE070300,http://tong.visitkorea.or.kr/cms/resource/31/3587431_image3_1.jpg,Type3,6
2841052,39,한그루양과점,부산광역시 강서구 명지국제6로1번길 37 (명지동),,6,1,128.8997906361,35.0953933502,A05,A0502,A05020900,,http://tong.visitkorea.or.kr/cms/resource/43/2841043_image2_1.jpg,20220822172427,20250605102427,46726,26,440,FD,FD05,FD050100,http://tong.visitkorea.or.kr/cms/resource/43/2841043_image3_1.jpg,Type3,6
2867734,39,한우뭉치,부산광역시 중구 보수대로 106 (보수동3가),,6,15,129.0215936568,35.1053166975,A05,A0502,A05020100,,http://tong.visitkorea.or.kr/cms/resource/29/2867729_image2_1.JPG,20221014154520,20250619180936,48965,26,110,FD,FD01,FD010100,http://tong.visitkorea.or.kr/cms/resource/29/2867729_image3_1.JPG,Type3,6
686419,39,할매가야밀면,부산광역시 중구 광복로 56-14,,6,15,129.0312346584,35.0989509211,A05,A0502,A05020100,,,20090130191141,20240912140447,48953,26,110,FD,FD01,FD010100,,,6
851989,39,할매복국,부산광역시 해운대구 달맞이길62번길 1,,6,16,129.1715207639,35.1609243536,A05,A0502,A05020100,,,20091030221338,20250408130307,48098,26,350,FD,FD01,FD010100,,,6
2905141,39,할매집,부산광역시 해운대구 중동2로10번길 7,해운대온천센터 1층,6,16,129.1649018354,35.1630962099,A05,A0502,A05020100,,http://tong.visitkorea.or.kr/cms/resource/35/2905135_image2_1.jpg,20221110162650,20250120112932,48096,26,350,FD,FD01,FD010100,http://tong.visitkorea.or.kr/cms/resource/35/2905135_image3_1.jpg,Type3,6
1805095,39,할매팥빙수단팥죽,부산광역시 남구 용호로90번길 24,,6,4,129.1111159093,35.1243106672,A05,A0502,A05020900,,http://tong.visitkorea.or.kr/cms/resource/93/1804793_image2_1.jpg,20130417025042,20250319185129,48523,26,290,FD,FD05,FD050100,http://tong.visitkorea.or.kr/cms/resource/93/1804793_image3_1.jpg,Type3,6
131452,28,함지골청소년수련관,부산광역시 영도구 절영로 321,(동삼동),6,14,129.0541777748,35.0744874138,A03,A0302,A03020200,,,20040227090000,20250327090423,49113,26,200,VE,VE10,VE100200,,,6
2869618,39,합천국밥집,부산광역시 남구 용호로 235,,6,4,129.1112856947,35.1112815729,A05,A0502,A05020100,,http://tong.visitkorea.or.kr/cms/resource/03/2869603_image2_1.JPG,20221018163614,20251105175542,48593,26,290,FD,FD01,FD010100,http://tong.visitkorea.or.kr/cms/resource/03/2869603_image3_1.JPG,Type3,6
2775559,12,해광사,부산광역시 기장군 기장읍 기장해안로 340,,6,3,129.2257620400,35.2055759171,A02,A0201,A02010800,,http://tong.visitkorea.or.kr/cms/resource/91/3561291_image2_1.jpg,20211118004653,20251104164657,46082,26,710,HS,HS03,HS030100,http://tong.visitkorea.or.kr/cms/resource/91/3561291_image3_1.jpg,Type1,6
2872271,39,해녀천지할매집,부산광역시 기장군 기장읍 연화1길 210,,6,3,129.2273615202,35.2193827342,A05,A0502,A05020100,,http://tong.visitkorea.or.kr/cms/resource/67/2872267_image2_1.JPG,20221021131139,20250701175728,46079,26,710,FD,FD01,FD010100,http://tong.visitkorea.or.kr/cms/resource/67/2872267_image3_1.JPG,Type3,6
2875364,39,해녀할매집,부산광역시 기장군 기장읍 연화2길 30-1,,6,3,129.2268504654,35.2189494395,A05,A0502,A05020100,,http://tong.visitkorea.or.kr/cms/resource/53/2875353_image2_1.JPG,20221026100218,20250703113403,46082,26,710,FD,FD01,FD010100,http://tong.visitkorea.or.kr/cms/resource/53/2875353_image3_1.JPG,Type3,6
3017347,12,해돋이전망대,부산광역시 영도구 해돋이3길 410-1 (청학동),,6,14,129.0559688873,35.0891108108,A02,A0205,A02050600,,,20231004113904,20251230172635,49032,26,200,VE,VE01,VE010200,,,6
2775495,12,해동성취사,부산광역시 기장군 장안읍 고무로 207-4,,6,3,129.2752373809,35.3386258180,A02,A0201,A02010800,,http://tong.visitkorea.or.kr/cms/resource/73/3561273_image2_1.jpg,20211118000027,20251104163758,46035,26,710,HS,HS03,HS030100,http://tong.visitkorea.or.kr/cms/resource/73/3561273_image3_1.jpg,Type1,6
1805792,39,해동횟집,부산광역시 기장군 기장읍 기장해안로 603,,6,3,129.2302916643,35.2250432656,A05,A0502,A05020100,,,20130419014122,20250326111735,46079,26,710,FD,FD01,FD010100,,,6
2786766,39,해목,부산광역시 해운대구 구남로24번길 8 (우동),,6,16,129.1596828783,35.1618601408,A05,A0502,A05020300,,http://tong.visitkorea.or.kr/cms/resource/45/2797545_image2_1.JPG,20211207002322,20250828101047,48094,26,350,FD,FD02,FD020200,http://tong.visitkorea.or.kr/cms/resource/45/2797545_image2_1.JPG,Type3,6
2853156,39,해물왕창칼국수,부산광역시 사상구 사상로 316,,6,9,128.9837923295,35.1727362290,A05,A0502,A05020100,,http://tong.visitkorea.or.kr/cms/resource/43/2853143_image2_1.jpg,20220914113344,20250115155817,46949,26,530,FD,FD01,FD010100,http://tong.visitkorea.or.kr/cms/resource/43/2853143_image3_1.jpg,Type3,6
3451794,14,해성아트베이,부산광역시 남구 분포로 101 (용호동),용호만유람선터미널,6,4,129.1153458655,35.1327486901,A02,A0206,A02060300,,http://tong.visitkorea.or.kr/cms/resource/71/3459571_image2_1.jpg,20241219105513,20251023143000,48516,26,290,VE,VE07,VE070300,http://tong.visitkorea.or.kr/cms/resource/71/3459571_image3_1.jpg,Type1,6
2865435,39,해신킹크랩,부산광역시 부산진구 전포대로275번길 65 (전포동),,6,7,129.0638883992,35.1630776762,A05,A0502,A05020100,,http://tong.visitkorea.or.kr/cms/resource/17/2865417_image2_1.jpg,20221011170837,20250829153146,47241,26,230,FD,FD01,FD010100,http://tong.visitkorea.or.kr/cms/resource/17/2865417_image3_1.jpg,Type3,6
2708164,28,해안누리길 몰운대길,부산광역시 사하구 다대로 734,(다대동),6,10,128.9614309528,35.0498384676,A03,A0302,A03022700,,http://tong.visitkorea.or.kr/cms/resource/00/2646400_image2_1.jpg,20210305193427,20250801133106,49505,26,380,LS,LS01,LS011900,http://tong.visitkorea.or.kr/cms/resource/00/2646400_image3_1.jpg,Type3,6
2019594,14,해양환경공단 해양환경교육원(부산),부산광역시 영도구 해양로301번길 23,,6,14,129.0779422192,35.0802260985,A02,A0206,A02060300,,http://tong.visitkorea.or.kr/cms/resource/40/3336540_image2_1.jpg,20150721012333,20240723164538,49111,26,200,VE,VE07,VE070300,http://tong.visitkorea.or.kr/cms/resource/40/3336540_image3_1.jpg,Type3,6
2786779,39,해운대 가야밀면,부산광역시 해운대구 좌동순환로 27 (좌동),,6,16,129.1663598827,35.1688900329,A05,A0502,A05020100,,http://tong.visitkorea.or.kr/cms/resource/66/2797566_image2_1.JPG,20211207002608,20251210090909,48084,26,350,FD,FD01,FD010100,http://tong.visitkorea.or.kr/cms/resource/66/2797566_image2_1.JPG,Type3,6
127004,12,해운대 관광특구,부산광역시 해운대구,"우동, 중동, 송정동, 재송동 센텀시티 지역",6,16,129.1598690678,35.1584383046,A02,A0202,A02020200,,http://tong.visitkorea.or.kr/cms/resource/68/3026468_image2_1.JPG,20031215090000,20250407112716,"612-020,1",26,350,VE,VE05,VE050100,http://tong.visitkorea.or.kr/cms/resource/68/3026468_image3_1.JPG,Type3,
2822343,12,해운대 그린레일웨이 (미포~송정 구간),부산광역시 해운대구 청사포로 116 (중동),,6,16,129.1914273569,35.1612857933,A01,A0101,A01010500,,http://tong.visitkorea.or.kr/cms/resource/37/2822337_image2_1.png,20220531134949,20250814152348,48116,26,350,NA,NA05,NA050100,http://tong.visitkorea.or.kr/cms/resource/37/2822337_image3_1.png,Type1,6
987810,12,해운대 동백섬,부산광역시 해운대구 동백로 67,(우동) 일대,6,16,129.1521809693,35.1539914380,A01,A0101,A01011300,,http://tong.visitkorea.or.kr/cms/resource/47/3350847_image2_1.jpg,20100329182646,20250311125658,48100,26,350,NA,NA02,NA020500,http://tong.visitkorea.or.kr/cms/resource/47/3350847_image3_1.jpg,Type3,6
1304431,38,해운대 로데오거리,부산광역시 해운대구 좌동순환로 473,(중동),6,16,129.1696430809,35.1634129289,A04,A0401,A04011200,,http://tong.visitkorea.or.kr/cms/resource/95/3032195_image2_1.JPG,20110610235639,20250407152606,48097,26,350,SH,SH07,SH070100,http://tong.visitkorea.or.kr/cms/resource/95/3032195_image3_1.JPG,Type3,6
2048902,15,해운대 빛축제,부산광역시 해운대구 해운대해변로 280 (중동),해운대 해수욕장,6,16,129.1626049105,35.1595354549,A02,A0207,A02070200,051-749-4062,http://tong.visitkorea.or.kr/cms/resource/12/3576412_image2_1.jpg,20151211222001,20251231135120,48099,26,350,EV,EV01,EV010200,http://tong.visitkorea.or.kr/cms/resource/12/3576412_image3_1.jpg,Type3,6
2705418,32,해운대 영무파라드호텔,부산광역시 해운대구 해운대해변로298번길 25 (중동),,6,16,129.1665100882,35.1609381479,B02,B0201,B02011300,,http://tong.visitkorea.or.kr/cms/resource/20/2705420_image2_1.jpg,20210204182119,20251027172925,48099,26,350,AC,AC02,AC020200,http://tong.visitkorea.or.kr/cms/resource/20/2705420_image3_1.jpg,Type3,6
2760773,39,해운대기와집대구탕,부산광역시 해운대구 달맞이길50번길 4 (중동),2~3층,6,16,129.1700125548,35.1611742976,A05,A0502,A05020100,,http://tong.visitkorea.or.kr/cms/resource/66/2761266_image2_1.jpg,20211021225045,20251105113448,48097,26,350,FD,FD01,FD010100,http://tong.visitkorea.or.kr/cms/resource/66/2761266_image3_1.jpg,Type3,6
1889286,25,해운대를 지나 문탠로드를 걷다,,,6,16,129.1522560183,35.1519749981,C01,C0115,C01150001,,http://tong.visitkorea.or.kr/cms/resource/87/200287_image2_1.jpg,20140124232021,20230809110132,,26,350,C01,C0115,C01150001,http://tong.visitkorea.or.kr/cms/resource/87/200287_image3_1.jpg,Type3,
2705325,12,해운대리버크루즈,부산광역시 해운대구 수영강변대로 85,(우동),6,16,129.1273244146,35.1679171964,A02,A0202,A02020800,,http://tong.visitkorea.or.kr/cms/resource/26/3041326_image2_1.JPG,20210204010831,20250428160105,48058,26,350,EX,EX07,EX070100,http://tong.visitkorea.or.kr/cms/resource/26/3041326_image3_1.JPG,Type3,6
1748157,14,해운대문화회관,부산광역시 해운대구 양운로 97 해운대문화회관,,6,16,129.1740313744,35.1711815853,A02,A0206,A02060600,,http://tong.visitkorea.or.kr/cms/resource/27/3026627_image2_1.JPG,20121106015237,20250407153914,48102,26,350,VE,VE06,VE060100,http://tong.visitkorea.or.kr/cms/resource/27/3026627_image3_1.JPG,Type3,6
2663379,32,해운대센텀호텔,부산광역시 해운대구 센텀3로 20 (우동),,6,16,129.1328433813,35.1678506389,B02,B0201,B02010100,,http://tong.visitkorea.or.kr/cms/resource/14/2719514_image2_1.jpg,20200714001656,20250829100926,48060,26,350,AC,AC01,AC010100,http://tong.visitkorea.or.kr/cms/resource/14/2719514_image2_1.jpg,Type3,6
126108,12,해운대온천센터,부산광역시 해운대구 중동2로 16,(중동),6,16,129.1645768542,35.1634406103,A02,A0202,A02020300,,http://tong.visitkorea.or.kr/cms/resource/17/3026517_image2_1.JPG,20031022090000,20250415095848,48096,26,350,EX,EX05,EX050100,http://tong.visitkorea.or.kr/cms/resource/17/3026517_image3_1.JPG,Type3,6
2858936,39,해운대하얀오징어집,부산광역시 해운대구 달맞이길50번길 4,,6,16,129.1700125548,35.1611742976,A05,A0502,A05020100,,http://tong.visitkorea.or.kr/cms/resource/34/2858934_image2_1.jpg,20220923142055,20250116113047,48097,26,350,FD,FD01,FD010100,http://tong.visitkorea.or.kr/cms/resource/34/2858934_image3_1.jpg,Type3,6
2852289,39,해운대해물칼국수,부산광역시 기장군 장안읍 해맞이로 270,,6,3,129.2677218291,35.3220608686,A05,A0502,A05020100,,http://tong.visitkorea.or.kr/cms/resource/85/2852285_image2_1.jpg,20220908160529,20250611171652,46037,26,710,FD,FD01,FD010100,http://tong.visitkorea.or.kr/cms/resource/85/2852285_image3_1.jpg,Type3,6
2804685,25,"해파랑길(부산,울산 구간)",,,6,4,0,0,C01,C0114,C01140001,,http://tong.visitkorea.or.kr/cms/resource/46/2653346_image2_1.jpg,20220117180046,20231017171538,,26,290,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/46/2653346_image3_1.jpg,Type3,
